x,y,especie,date,precision
23.493317,49.038107,"Abies alba",2025-03-19,9
23.487294,49.047635,"Abies alba",2025-03-19,7
2.989375,45.97715,"Abies alba",2025-03-20,3
23.489207,49.045144,"Abies alba",2025-03-19,7
23.480635,49.050531,"Abies alba",2025-03-19,9
23.494925,49.036696,"Abies alba",2025-03-19,5
23.493592,49.038776,"Abies alba",2025-03-19,9
23.476446,49.050355,"Abies alba",2025-03-19,9
13.772101,47.859994,"Abies alba",2025-03-19,NA
23.466826,49.04597,"Abies alba",2025-03-19,7
23.490565,49.043961,"Abies alba",2025-03-19,5
23.489269,49.045357,"Abies alba",2025-03-19,6
9.063025,48.550713,"Abies alba",2025-03-23,4
15.403642,46.948841,"Abies alba",2025-03-23,39
15.489003,48.429435,"Abies alba",2025-03-24,3
14.990115,50.638205,"Abies alba",2025-03-22,NA
15.934113,50.567387,"Abies alba",2025-03-23,NA
9.012458,48.514496,"Abies alba",2025-03-23,16
30.565235,50.413418,"Abies alba",2025-03-25,NA
14.622449,47.529487,"Abies alba",2025-03-23,119
30.565267,50.413423,"Abies alba",2025-03-25,NA
11.89949,58.2932,"Abies alba",2025-03-28,25
17.89203,59.58112,"Abies alba",2025-03-28,10
13.50767,56.08131,"Abies alba",2025-03-29,32
12.72172,56.698,"Abies alba",2025-03-31,25
3.69471,51.03307,"Abies alba",2025-03-27,4
5.2,52.15,"Abies alba",2025-03-31,NA
16.160038,46.955261,"Abies alba",2025-03-22,10000
16.576026,49.202756,"Abies alba",2025-03-24,204
15.939523,46.963478,"Abies alba",2025-03-27,NA
14.790746,47.797793,"Abies alba",2025-03-26,9
16.195083,48.037624,"Abies alba",2025-03-26,NA
2.96258,45.985558,"Abies alba",2025-03-27,4
16.541438,49.718826,"Abies alba",2025-03-22,340
15.939145,46.962615,"Abies alba",2025-03-27,NA
15.118011,50.762666,"Abies alba",2025-03-27,NA
16.194251,48.035807,"Abies alba",2025-03-26,NA
15.860158,46.924684,"Abies alba",2025-03-28,NA
15.127706,50.769602,"Abies alba",2025-03-27,NA
14.448987,47.599966,"Abies alba",2025-03-30,182
6.933439,47.004336,"Abies alba",2025-03-30,3
6.08719,48.765333,"Abies alba",2025-03-02,12
1.198109,43.109521,"Abies alba",2025-03-27,47
11.008217,43.126854,"Abies alba",2025-03-23,16
10.203133,46.159222,"Abies alba",2025-03-29,2
6.087308,48.76542,"Abies alba",2025-03-02,2
6.087124,48.765364,"Abies alba",2025-03-02,4
6.085128,48.765005,"Abies alba",2025-03-02,16
9.251633,47.538348,"Abies alba",2025-03-23,NA
30.565235,50.413418,"Abies alba",2025-03-25,NA
25.982742,48.341343,"Abies alba",2025-03-29,6
16.57459,59.03776,"Abies alba",2025-03-31,50
13.34981,58.57849,"Abies alba",2025-03-10,10
13.34733,58.57801,"Abies alba",2025-03-10,10
11.43806,58.44056,"Abies alba",2025-03-06,10
15.594,46.867523,"Abies alba",2025-03-04,NA
15.598773,47.302832,"Abies alba",2025-03-22,NA
15.526462,48.406812,"Abies alba",2025-03-22,368
20.15621,54.932003,"Abies alba",2025-03-21,NA
15.983253,46.928703,"Abies alba",2025-03-18,NA
11.055888,47.307582,"Abies alba",2025-03-21,2
14.981726,50.622505,"Abies alba",2025-03-29,NA
16.16228,58.5629,"Abies alba",2025-03-01,100
13.242708,49.060707,"Abies alba",2025-03-20,250
9.026896,48.332169,"Abies alba",2025-03-04,250
9.269469,49.13858,"Abies alba",2025-03-22,250
8.9852,48.03648,"Abies alba",2025-03-09,250
17.80045,59.46547,"Abies alba",2025-03-26,42
17.80136,59.46267,"Abies alba",2025-03-27,10
17.80465,59.46334,"Abies alba",2025-03-27,10
5.96664,50.27265,"Abies alba",2025-03-14,3
5.77915,49.71198,"Abies alba",2025-03-06,2
5.96664,50.27265,"Abies alba",2025-03-14,3
22.619392,49.553447,"Abies alba",2025-03-13,4
16.23952,59.55507,"Abies alba",2025-03-03,10
8.468272,48.906508,"Abies alba",2025-03-15,NA
23.476831,49.050317,"Abies alba",2025-03-19,9
8.720351,50.580868,"Abies alba",2025-03-16,NA
6.29839,46.51807,"Abies alba",2025-03-08,3535
7.99949,47.19708,"Abies alba",2025-03-19,3535
8.06494,47.15177,"Abies alba",2025-03-04,3535
9.57183,46.90873,"Abies alba",2025-03-22,3535
7.93351,47.19738,"Abies alba",2025-03-26,3535
6.75102,46.79159,"Abies alba",2025-03-18,3535
7.5381,47.46823,"Abies alba",2025-03-04,3535
7.27381,47.15335,"Abies alba",2025-03-19,3535
9.63928,46.95244,"Abies alba",2025-03-08,3535
6.42616,46.65422,"Abies alba",2025-03-21,3535
6.49147,46.65479,"Abies alba",2025-03-15,3535
7.27381,47.15335,"Abies alba",2025-03-16,3535
9.31725,47.13813,"Abies alba",2025-03-08,3535
8.33465,47.50978,"Abies alba",2025-03-18,3535
6.42616,46.65422,"Abies alba",2025-03-21,3535
6.42616,46.65422,"Abies alba",2025-03-29,3535
7.27381,47.15335,"Abies alba",2025-03-29,3535
7.20788,47.15324,"Abies alba",2025-03-25,3535
8.06652,47.28668,"Abies alba",2025-03-08,3535
6.4891,46.78971,"Abies alba",2025-03-06,3535
7.99855,47.10714,"Abies alba",2025-03-22,3535
7.27381,47.15335,"Abies alba",2025-03-19,3535
9.63928,46.95244,"Abies alba",2025-03-08,3535
7.27381,47.15335,"Abies alba",2025-03-23,3535
7.33974,47.15343,"Abies alba",2025-03-09,3535
6.49147,46.65479,"Abies alba",2025-03-15,3535
6.68554,46.79117,"Abies alba",2025-03-17,3535
6.94291,47.28732,"Abies alba",2025-03-22,3535
6.42616,46.65422,"Abies alba",2025-03-28,3535
6.42616,46.65422,"Abies alba",2025-03-29,3535
7.66765,46.74846,"Abies alba",2025-03-30,3535
7.20788,47.15324,"Abies alba",2025-03-16,3535
6.29839,46.51807,"Abies alba",2025-03-08,3535
6.42616,46.65422,"Abies alba",2025-03-28,3535
7.27381,47.15335,"Abies alba",2025-03-08,3535
6.49147,46.65479,"Abies alba",2025-03-15,3535
7.20788,47.15324,"Abies alba",2025-03-29,3535
7.86325,46.65795,"Abies alba",2025-03-09,3535
7.27353,47.2433,"Abies alba",2025-03-09,3535
6.17649,46.1569,"Abies alba",2025-03-25,3535
7.27395,47.10838,"Abies alba",2025-03-02,3535
6.75102,46.79159,"Abies alba",2025-03-21,3535
6.29933,46.47309,"Abies alba",2025-03-23,3535
9.50277,46.82001,"Abies alba",2025-03-30,3535
9.70493,46.95116,"Abies alba",2025-03-08,3535
8.45962,47.10397,"Abies alba",2025-03-29,3535
7.73631,47.33298,"Abies alba",2025-03-14,3535
6.36174,46.60865,"Abies alba",2025-03-09,3535
6.68554,46.79117,"Abies alba",2025-03-10,3535
6.42616,46.65422,"Abies alba",2025-03-03,3535
9.57005,46.86377,"Abies alba",2025-03-22,3535
7.27381,47.15335,"Abies alba",2025-03-05,3535
6.30028,46.42812,"Abies alba",2025-03-10,3535
7.27381,47.15335,"Abies alba",2025-03-05,3535
7.27381,47.15335,"Abies alba",2025-03-09,3535
7.93476,47.3323,"Abies alba",2025-03-08,3535
8.06494,47.15177,"Abies alba",2025-03-04,3535
8.33465,47.50978,"Abies alba",2025-03-01,3535
8.13614,47.55612,"Abies alba",2025-03-15,3535
9.19728,47.49989,"Abies alba",2025-03-11,3535
9.70683,46.99612,"Abies alba",2025-03-11,3535
7.27381,47.15335,"Abies alba",2025-03-13,3535
7.00792,47.4225,"Abies alba",2025-03-30,3535
7.27381,47.15335,"Abies alba",2025-03-09,3535
6.42616,46.65422,"Abies alba",2025-03-03,3535
7.93351,47.19738,"Abies alba",2025-03-26,3535
7.27381,47.15335,"Abies alba",2025-03-08,3535
7.20788,47.15324,"Abies alba",2025-03-17,3535
9.56827,46.81881,"Abies alba",2025-03-30,3535
7.60249,46.83853,"Abies alba",2025-03-01,3535
6.29933,46.47309,"Abies alba",2025-03-08,3535
7.8668,47.1077,"Abies alba",2025-03-09,3535
7.27381,47.15335,"Abies alba",2025-03-08,3535
9.57005,46.86377,"Abies alba",2025-03-22,3535
7.27381,47.15335,"Abies alba",2025-03-16,3535
7.73284,46.70333,"Abies alba",2025-03-30,3535
8.46478,47.37378,"Abies alba",2025-03-18,3535
6.42616,46.65422,"Abies alba",2025-03-28,3535
7.27395,47.10838,"Abies alba",2025-03-02,3535
6.42616,46.65422,"Abies alba",2025-03-01,3535
6.43203,46.3394,"Abies alba",2025-03-25,3535
6.81442,46.97186,"Abies alba",2025-03-18,3535
9.57005,46.86377,"Abies alba",2025-03-30,3535
8.45962,47.10397,"Abies alba",2025-03-29,3535
8.13614,47.55612,"Abies alba",2025-03-15,3535
9.44397,47.00102,"Abies alba",2025-03-23,3535
8.00043,47.28702,"Abies alba",2025-03-08,3535
6.29933,46.47309,"Abies alba",2025-03-23,3535
6.42616,46.65422,"Abies alba",2025-03-04,3535
7.27381,47.15335,"Abies alba",2025-03-08,3535
7.60249,46.83853,"Abies alba",2025-03-01,3535
6.29933,46.47309,"Abies alba",2025-03-08,3535
8.06971,47.5565,"Abies alba",2025-03-15,3535
7.99996,47.24205,"Abies alba",2025-03-19,3535
7.73581,47.24304,"Abies alba",2025-03-24,3535
8.00043,47.28702,"Abies alba",2025-03-08,3535
7.27381,47.15335,"Abies alba",2025-03-23,3535
9.70683,46.99612,"Abies alba",2025-03-28,3535
6.62211,46.6558,"Abies alba",2025-03-28,3535
7.66765,46.74846,"Abies alba",2025-03-21,3535
6.29839,46.51807,"Abies alba",2025-03-08,3535
8.13614,47.55612,"Abies alba",2025-03-15,3535
9.70493,46.95116,"Abies alba",2025-03-11,3535
6.29839,46.51807,"Abies alba",2025-03-08,3535
6.42616,46.65422,"Abies alba",2025-03-05,3535
7.27381,47.15335,"Abies alba",2025-03-05,3535
9.50969,46.99985,"Abies alba",2025-03-23,3535
8.45962,47.10397,"Abies alba",2025-03-29,3535
9.56827,46.81881,"Abies alba",2025-03-30,3535
7.60087,46.29879,"Abies alba",2025-03-30,3535
7.08292,46.11843,"Abies alba",2025-03-06,3535
6.42616,46.65422,"Abies alba",2025-03-09,3535
9.19728,47.49989,"Abies alba",2025-03-11,3535
8.33465,47.50978,"Abies alba",2025-03-11,3535
7.6688,47.01832,"Abies alba",2025-03-13,3535
6.55826,46.56536,"Abies alba",2025-03-19,3535
6.29933,46.47309,"Abies alba",2025-03-23,3535
7.20788,47.15324,"Abies alba",2025-03-30,3535
6.29933,46.47309,"Abies alba",2025-03-23,3535
7.08025,46.52323,"Abies alba",2025-03-30,3535
9.37177,46.8223,"Abies alba",2025-03-28,3535
6.29933,46.47309,"Abies alba",2025-03-23,3535
9.37177,46.8223,"Abies alba",2025-03-28,3535
7.66765,46.74846,"Abies alba",2025-03-07,3535
8.00043,47.28702,"Abies alba",2025-03-08,3535
6.68742,46.65625,"Abies alba",2025-03-31,3535
9.70493,46.95116,"Abies alba",2025-03-08,3535
6.3671,46.33881,"Abies alba",2025-03-09,3535
9.63928,46.95244,"Abies alba",2025-03-08,3535
6.75102,46.79159,"Abies alba",2025-03-28,3535
8.26271,47.15052,"Abies alba",2025-03-30,3535
9.77254,46.9948,"Abies alba",2025-03-11,3535
7.53711,46.92855,"Abies alba",2025-03-09,3535
7.20788,47.15324,"Abies alba",2025-03-26,3535
7.01824,46.11821,"Abies alba",2025-03-20,3535
6.42616,46.65422,"Abies alba",2025-03-04,3535
9.57005,46.86377,"Abies alba",2025-03-28,3535
7.27381,47.15335,"Abies alba",2025-03-05,3535
6.75503,46.47676,"Abies alba",2025-03-23,3535
6.42616,46.65422,"Abies alba",2025-03-09,3535
7.1476,46.11862,"Abies alba",2025-03-28,3535
7.93351,47.19738,"Abies alba",2025-03-30,3535
8.33465,47.50978,"Abies alba",2025-03-05,3535
7.60277,46.92848,"Abies alba",2025-03-09,3535
7.73581,47.24304,"Abies alba",2025-03-23,3535
7.27381,47.15335,"Abies alba",2025-03-19,3535
8.99956,47.54771,"Abies alba",2025-03-02,3535
7.6688,47.01832,"Abies alba",2025-03-13,3535
7.79584,46.34333,"Abies alba",2025-03-08,3535
7.73333,46.79329,"Abies alba",2025-03-11,3535
7.53598,46.29887,"Abies alba",2025-03-25,3535
7.08292,46.11843,"Abies alba",2025-03-24,3535
6.95155,46.34284,"Abies alba",2025-03-10,3535
17.51532,59.59939,"Abies alba",2025-03-25,10
15.575847,47.301095,"Abies alba",2025-03-22,NA
20.018163,49.680595,"Abies alba",2025-03-21,1651
3.059292,45.9939,"Abies alba",2025-03-28,6
3.060181,45.928692,"Abies alba",2025-03-01,4
8.25653,46.74576,"Abies alba",2025-03-09,3535
10.126897,59.765961,"Abies alba",2025-04-02,10
10.697093,59.472779,"Abies alba",2025-04-08,10
10.760371,59.688736,"Abies alba",2025-04-04,5
10.837231,59.882364,"Abies alba",2025-04-05,50
6.698899,58.108587,"Abies alba",2025-04-12,500
6.85,52.2,"Abies alba",2025-04-02,5000
13.129816,47.906468,"Abies alba",2025-04-05,5
13.12703,47.935792,"Abies alba",2025-04-05,5
13.127368,47.906708,"Abies alba",2025-04-05,5
13.141887,47.919726,"Abies alba",2025-04-05,5
13.144551,47.920459,"Abies alba",2025-04-05,5
13.176125,47.7491,"Abies alba",2025-04-04,1
13.039655,47.888466,"Abies alba",2025-04-06,5
13.027564,47.876501,"Abies alba",2025-04-06,10
13.126987,47.90547,"Abies alba",2025-04-05,5
13.028662,47.87717,"Abies alba",2025-04-06,5
13.252525,47.90852,"Abies alba",2025-04-05,3
13.129961,47.937594,"Abies alba",2025-04-05,5
13.126556,47.905841,"Abies alba",2025-04-05,10
13.135082,47.927983,"Abies alba",2025-04-05,10
13.119264,47.909256,"Abies alba",2025-04-05,7
16.1572,46.9523,"Abies alba",2025-04-03,1000
13.03309,47.887642,"Abies alba",2025-04-06,10
6.3,52.85,"Abies alba",2025-04-07,5000
13.566167,47.854204,"Abies alba",2025-04-06,5
5.85,51.8,"Abies alba",2025-04-06,5000
5.55,51.95,"Abies alba",2025-04-08,5000
6.3,52.9,"Abies alba",2025-04-10,5000
6.3,52.9,"Abies alba",2025-04-10,5000
5.15,52.1,"Abies alba",2025-04-09,5000
12.940007,47.780159,"Abies alba",2025-04-11,3
13.111081,47.821795,"Abies alba",2025-04-11,61
9.80195,47.423183,"Abies alba",2025-04-08,32
13.040444,47.921233,"Abies alba",2025-04-12,5
13.025535,47.912037,"Abies alba",2025-04-12,5
13.040481,47.903135,"Abies alba",2025-04-12,5
13.034647,47.894025,"Abies alba",2025-04-12,10
5.95,52.9,"Abies alba",2025-04-12,5000
5.95,52.9,"Abies alba",2025-04-12,5000
13.497693,48.024161,"Abies alba",2025-04-12,40
13.05374,47.92819,"Abies alba",2025-04-12,5
13.036973,47.919843,"Abies alba",2025-04-12,5
13.036318,47.894724,"Abies alba",2025-04-12,5
13.046397,47.893796,"Abies alba",2025-04-12,6
11.872811,43.804047,"Abies alba",2025-04-05,NA
6.013306,46.364666,"Abies alba",2025-04-09,53
11.538167,51.465883,"Abies alba",2025-04-10,8
6.481896,43.15583,"Abies alba",2025-04-11,9
1.610281,45.897484,"Abies alba",2025-04-11,30
5.278393,44.184902,"Abies alba",2025-04-11,14
2.336831,43.460868,"Abies alba",2025-04-05,5
2.306887,42.40252,"Abies alba",2025-04-05,2
13.16284,55.62241,"Abies alba",2025-04-03,25
15.95663,59.0434,"Abies alba",2025-04-02,109
17.6204,59.83422,"Abies alba",2025-04-03,50
12.92427,56.6988,"Abies alba",2025-04-05,10
16.14229,59.82156,"Abies alba",2025-04-01,75
17.67664,59.81919,"Abies alba",2025-04-06,10
16.65363,59.55446,"Abies alba",2025-04-08,10
14.34028,58.0316,"Abies alba",2025-04-08,300
16.65298,59.55443,"Abies alba",2025-04-08,10
17.61998,59.84512,"Abies alba",2025-04-06,25
17.0116,57.24206,"Abies alba",2025-04-14,25
12.97013,57.70587,"Abies alba",2025-04-16,25
17.55024,58.97974,"Abies alba",2025-04-06,10
10.487939,59.845129,"Abies alba",2025-04-02,10
10.489151,59.845391,"Abies alba",2025-04-02,10
11.109016,63.793474,"Abies alba",2025-04-18,25
13.221439,47.876011,"Abies alba",2025-04-13,NA
13.212249,47.87276,"Abies alba",2025-04-13,NA
13.256712,47.768927,"Abies alba",2025-04-14,3
13.515812,47.789401,"Abies alba",2025-04-16,10
6.05,51.45,"Abies alba",2025-04-20,NA
7.792551,45.479049,"Abies alba",2025-04-12,8
7.851488,47.556037,"Abies alba",2025-04-12,26839
-3.261503,47.858986,"Abies alba",2025-04-12,15
7.773588,45.49227,"Abies alba",2025-04-12,2042
14.655538,50.815783,"Abies alba",2025-04-13,4
15.167149,46.721937,"Abies alba",2025-04-14,6
-0.061724,42.649415,"Abies alba",2025-04-13,17
14.832723,46.056728,"Abies alba",2025-04-14,5
6.736267,47.083394,"Abies alba",2025-04-14,5
14.37655,50.765118,"Abies alba",2025-04-12,NA
9.946686,45.939689,"Abies alba",2025-04-02,4
15.959807,46.729792,"Abies alba",2025-04-02,NA
1.952321,42.872926,"Abies alba",2025-04-17,471
15.494639,47.044217,"Abies alba",2025-04-11,NA
14.748306,45.774762,"Abies alba",2025-04-05,6
-0.535853,42.716843,"Abies alba",2025-04-17,NA
15.525697,47.470899,"Abies alba",2025-04-19,26839
16.426562,47.402052,"Abies alba",2025-04-06,8
16.422863,47.402667,"Abies alba",2025-04-06,4
0.539164,42.637302,"Abies alba",2025-04-18,577
18.563016,44.345109,"Abies alba",2025-04-19,NA
16.159735,48.023507,"Abies alba",2025-04-05,NA
18.566429,44.341211,"Abies alba",2025-04-19,NA
30.562473,50.414297,"Abies alba",2025-04-08,NA
-0.920058,42.858502,"Abies alba",2025-04-21,44
15.673882,46.951965,"Abies alba",2025-04-06,NA
15.902972,38.122611,"Abies alba",2025-04-20,12
30.556763,50.415114,"Abies alba",2025-04-08,NA
20.289081,49.126533,"Abies alba",2025-04-19,61
30.579124,50.425005,"Abies alba",2025-04-08,NA
15.035318,46.656148,"Abies alba",2025-04-08,3
15.67223,46.953903,"Abies alba",2025-04-06,NA
15.672315,46.952392,"Abies alba",2025-04-06,NA
8.578028,47.260672,"Abies alba",2025-04-21,10
30.564679,50.413589,"Abies alba",2025-04-04,NA
0.906098,42.55117,"Abies alba",2025-04-20,328
12.168364,47.59861,"Abies alba",2025-04-08,NA
14.397717,50.136269,"Abies alba",2025-04-09,12
14.703653,45.294247,"Abies alba",2025-04-21,6
11.546844,42.976146,"Abies alba",2025-04-09,268
16.422303,47.403255,"Abies alba",2025-04-06,353
12.180521,47.582941,"Abies alba",2025-04-20,NA
17.59216,59.76051,"Abies alba",2025-04-21,10
12.00747,47.76022,"Abies alba",2025-04-17,250
9.599251,47.179077,"Abies alba",2025-04-14,250
10.68467,59.809022,"Abies alba",2025-04-22,25
10.684643,59.808995,"Abies alba",2025-04-22,25
10.68325,59.809876,"Abies alba",2025-04-22,25
10.684553,59.809004,"Abies alba",2025-04-22,25
10.684526,59.809004,"Abies alba",2025-04-22,25
10.684643,59.808995,"Abies alba",2025-04-22,25
10.68449,59.808973,"Abies alba",2025-04-22,25
10.681409,59.811091,"Abies alba",2025-04-22,25
10.684553,59.809004,"Abies alba",2025-04-22,25
10.684463,59.808968,"Abies alba",2025-04-22,25
10.684688,59.809031,"Abies alba",2025-04-22,25
10.149872,57.172538,"Abies alba",2025-04-25,61.51
13.291244,47.715077,"Abies alba",2025-04-21,40
13.291248,47.715224,"Abies alba",2025-04-21,3
13.690794,47.876659,"Abies alba",2025-04-19,20
13.300999,47.7144,"Abies alba",2025-04-21,5
13.197086,47.411294,"Abies alba",2025-04-21,13
13.189155,47.850238,"Abies alba",2025-04-25,5
13.387367,47.772306,"Abies alba",2025-04-25,3
5.5,52,"Abies alba",2025-04-25,5000
13.09323,47.817898,"Abies alba",2025-04-25,10
13.174906,47.70651,"Abies alba",2025-04-25,4
13.096126,47.787491,"Abies alba",2025-04-25,8
13.198664,47.855209,"Abies alba",2025-04-25,3
13.116472,47.797594,"Abies alba",2025-04-26,NA
13.146337,47.804928,"Abies alba",2025-04-26,NA
13.209381,47.855126,"Abies alba",2025-04-25,5
5.5,52.1,"Abies alba",2025-04-26,5000
13.091718,47.784599,"Abies alba",2025-04-25,NA
13.260292,47.801858,"Abies alba",2025-04-25,10
13.094504,47.787237,"Abies alba",2025-04-25,NA
13.187766,47.847088,"Abies alba",2025-04-25,3
13.179059,47.755362,"Abies alba",2025-04-26,5
13.362434,47.771951,"Abies alba",2025-04-25,5
13.200704,47.873017,"Abies alba",2025-04-26,5
13.219351,47.723575,"Abies alba",2025-04-26,10
13.165191,47.73218,"Abies alba",2025-04-26,4
13.106223,47.315304,"Abies alba",2025-04-26,3
13.235165,47.722033,"Abies alba",2025-04-26,4
13.234195,47.721764,"Abies alba",2025-04-26,5
13.145578,47.797169,"Abies alba",2025-04-26,NA
13.026064,47.743195,"Abies alba",2025-04-27,3
13.145397,47.657227,"Abies alba",2025-04-26,4
13.291044,47.808843,"Abies alba",2025-04-25,5
5.75,52,"Abies alba",2025-04-27,NA
13.231124,47.720415,"Abies alba",2025-04-26,5
13.220403,47.721486,"Abies alba",2025-04-26,64
13.261117,47.765044,"Abies alba",2025-04-26,3
11.8418,58.26208,"Abies alba",2025-04-24,25
11.848,58.25058,"Abies alba",2025-04-24,25
17.51392,58.89366,"Abies alba",2025-04-25,25
13.288814,47.953778,"Abies alba",2025-04-21,6
20.277778,49.017527,"Abies alba",2025-04-21,4
20.271547,49.013539,"Abies alba",2025-04-21,4
13.237025,49.151869,"Abies alba",2025-04-17,5
15.713451,46.932141,"Abies alba",2025-04-25,NA
15.627097,47.075124,"Abies alba",2025-04-25,2
-3.842986,48.622595,"Abies alba",2025-04-24,304
15.281835,48.316581,"Abies alba",2025-04-25,2
14.426639,50.022072,"Abies alba",2025-04-25,NA
15.70841,46.908848,"Abies alba",2025-04-25,31
19.173112,49.865853,"Abies alba",2025-04-16,NA
15.9521,46.958328,"Abies alba",2025-04-25,10
14.594296,47.577177,"Abies alba",2025-04-26,14
14.462398,48.928115,"Abies alba",2025-04-26,4
14.588557,47.575736,"Abies alba",2025-04-25,20
15.418995,46.948796,"Abies alba",2025-04-26,10
14.780186,47.96201,"Abies alba",2025-04-26,12
15.491086,46.98497,"Abies alba",2025-04-27,NA
19.173107,49.8659,"Abies alba",2025-04-16,NA
14.462355,48.928173,"Abies alba",2025-04-26,7
14.573611,47.536435,"Abies alba",2025-04-27,10
19.17301,49.865872,"Abies alba",2025-04-16,NA
15.60163,48.369507,"Abies alba",2025-04-27,NA
15.86132,46.883935,"Abies alba",2025-04-27,NA
15.754634,46.990649,"Abies alba",2025-04-26,334
14.157903,46.652618,"Abies alba",2025-04-27,NA
11.274636,47.292167,"Abies alba",2025-04-27,18
